"id","example","intent_id"
5005,"अभी कोई शिकायत दर्ज नहीं है BRPL",118
5006,"शिकायत की स्थिति: नहीं BRPL",118
5007,"कोई सक्रिय शिकायत नहीं है BRPL",118
5008,"इस वक्त कोई शिकायत नहीं है BRPL",118
5009,"हमारे पास कोई शिकायत नहीं है BRPL",118
5010,"फिलहाल कोई मुद्दा नहीं है BRPL",118
5023,"Yes, register BRPL",120
5024,"yes, register BRPL",120
5025,"YES, REGISTER BRPL",120
5026,"yES, Register BRPL",120
5031,"No, don't register BRPL",122
5032,"No, Don't Register BRPL",122
5033,"No, don't Register BRPL",122
5034,"NO, DON'T REGISTER BRPL",122
5039,"हाँ, शिकायत दर्ज करें BRPL",124
5040,"हाँ, रजिस्टर करें BRPL",124
5041,"जी हाँ, शिकायत दर्ज करें BRPL",124
5042,"जी हाँ, रजिस्टर करें BRPL",124
5047,"नहीं, शिकायत दर्ज न करें BRPL",126
5048,"नहीं, रजिस्टर न करें BRPL",126
5049,"जी नहीं, शिकायत दर्ज न करें BRPL",126
5050,"जी नहीं, रजिस्टर न करें BRPL",126
5055,"Fire Complaint BRPL",128
5056,"Fire complaint BRPL",128
5057,"fire Complaint BRPL",128
5058,"fire complaint BRPL",128
5059,"FIRE COMPLAINT BRPL",128
5066,"आग से संबंधित शिकायत BRPL",130
5068,"आग की शिकायत BRPL",130
5070,"आग शिकायत BRPL",130
5077,"Current Leakage BRPL",132
5078,"Current leakage BRPL",132
5079,"current Leakage BRPL",132
5080,"current leakage BRPL",132
5081,"CURRENT LEAKAGE BRPL",132
5088,"करंट लीकेज BRPL",134
5089,"करंट लीकेज शिकायत BRPL",134
5090,"करंट लीकेज की शिकायत BRPL",134
5091,"करंट लीक BRPL",134
5107,"कम वोल्टेज BRPL",138
5109,"लो वोल्टेज BRPL",138
5110,"लो वोल्टेज शिकायत BRPL",138
5111,"लो वोल्टेज की शिकायत BRPL",138
5117,"Voltage Fluctuation BRPL",140
5118,"Voltage fluctuation BRPL",140
5119,"voltage Fluctuation BRPL",140
5120,"voltage fluctuation BRPL",140
5121,"VOLTAGE FLUCTUATION BRPL",140
5127,"वोल्टेज उतार-चढ़ाव BRPL",142
5129,"वोल्टेज फ्लक्चुएशन BRPL",142
5130,"वोल्टेज फ्लक्चुएशन शिकायत BRPL",142
5131,"वोल्टेज फ्लक्चुएशन की शिकायत BRPL",142
5137,"Bill History BRPL",144
5138,"Bill history BRPL",144
5139,"bill History BRPL",144
5140,"bill history BRPL",144
5145,"बिल इतिहास BRPL",146
5146,"बिल हिस्ट्री BRPL",146
5147,"बिल हिस्ट्री देखें BRPL",146
5148,"बिल इतिहास देखें BRPL",146
5232,"डुप्लीकेट बिल BRPL",150
5233,"डुप्लीकेट BRPL",150
5234,"बिल डुप्लीकेट BRPL",150
5235,"डुप्लीकेट बिल चाहिए BRPL",150
5236,"मैं आपकी BSES यमुना संबंधित डुप्लिकेट बिल क्वेरी में मदद कर सकता हूँ BRPL",150
5238,"पिछले 3 महीनों का डुप्लिकेट बिल चाहिए BRPL",150
5241,"मेरा डुप्लिकेट बिल BRPL",150
5243,"कृपया मेरा डुप्लिकेट बिल दें BRPL",150
5244,"मीटर रीडिंग बिल BRPL",150
5246,"पिछले छह महीनों का डुप्लिकेट बिल चाहिए BRPL",150
5247,"मुझे वर्ष 2012 का डुप्लिकेट बिल चाहिए BRPL",150
5248,"मैं अपना डुप्लिकेट बिल डाउनलोड करना चाहता हूँ BRPL",150
5249,"मुझे पिछले 4 महीनों के डुप्लिकेट बिल चाहिए BRPL",150
5250,"मैं जनवरी महीने का डुप्लिकेट बिल चाहता हूँ BRPL",150
5252,"पिछले 3 महीनों का डुप्लिकेट बिल BRPL",150
5253,"कृपया पिछले तीन महीनों का डुप्लिकेट बिल भेजें BRPL",150
5254,"डुप्लिकेट बिल BRPL",150
5256,"मुझे डुप्लिकेट बिल चाहिए BRPL",150
5257,"मैं अपना बिल कैसे प्राप्त कर सकता हूँ BRPL",150
5258,"क्या मुझे अपने पुराने बिलों का डुप्लिकेट बिल मिल सकता है BRPL",150
5259,"मैं जुलाई 2021 की खपत का डुप्लिकेट बिल चाहता हूँ BRPL",150
5260,"कृपया मुझे डुप्लिकेट बिल साझा करें BRPL",150
5261,"क्या मुझे डुप्लिकेट बिल मिलेगा BRPL",150
5262,"क्या आप मुझे डुप्लिकेट बिल भेजेंगे BRPL",150
5263,"मैं डुप्लिकेट बिल कैसे प्राप्त कर सकता हूँ BRPL",150
5264,"मैं डुप्लिकेट वर्तमान बिल चाहता हूँ BRPL",150
5265,"कृपया मुझे डुप्लिकेट बिल की प्रति भेजें BRPL",150
5266,"क्या मैं CA नंबर से डुप्लिकेट बिल डाउनलोड कर सकता हूँ BRPL",150
5267,"डुप्लिकेट बिल कैसे जनरेट करें BRPL",150
5442,"Hindi me baat kar lo please BRPL",4
5443,"Mujhe Hindi me samajhna easy hai BRPL",4
5444,"Hindi mode on karo BRPL",4
5445,"Switch to Hindi BRPL",4
5446,"Hindi version dikhana BRPL",4
5447,"Chat Hindi me chahiye BRPL",4
5448,"Hindi language chahiye BRPL",4
5449,"Sirf Hindi me hi baat karni hai BRPL",4
5450,"Please reply in Hindi BRPL",4
5451,"Hindi content dikhao BRPL",4
5452,"Mujhe Hindi me information chahiye BRPL",4
5453,"English nahi aati, Hindi me batao BRPL",4
5454,"Hindi mode me continue karo BRPL",4
5455,"Thoda Hindi me explain karo BRPL",4
5456,"Mujhe Hindi prefer hai BRPL",4
5457,"Hindi option select karo BRPL",4
5458,"Chat ko Hindi me convert karo BRPL",4
5459,"Hindi mode activate karo BRPL",4
5460,"Change the language to Hindi BRPL",4
5461,"Use Hindi throughout BRPL",4
5462,"Hindi format me chahiye BRPL",4
5463,"Hindi me likhna BRPL",4
5464,"Sab kuch Hindi me chahiye BRPL",4
5465,"Mujhe Hindi version pasand hai BRPL",4
5466,"Hindi me guide karo BRPL",4
5467,"Language Hindi kar do BRPL",4
5468,"Hindi interface dikhao BRPL",4
5469,"Thoda Hindi me type karo BRPL",4
5470,"Hindi language use karo BRPL",4
5471,"Chat Hindi me start karo BRPL",4
5472,"Hindi me continue karte hain BRPL",4
5473,"Hindi me samajh aata hai BRPL",4
5474,"I want everything in Hindi BRPL",4
5475,"Hindi me explain kar do BRPL",4
5476,"Chat Hindi me ho BRPL",4
5477,"Mujhe Hindi prefer karni hai BRPL",4
5478,"Hindi mode pe le jao BRPL",4
5479,"Hindi content dikhana BRPL",4
5480,"Sirf Hindi language me reply karo BRPL",4
5481,"Please Hindi me likh do BRPL",4
5482,"Hindi me continue karo BRPL",4
5483,"Hindi language pe switch karo BRPL",4
5484,"Mujhe Hindi samajh me aata hai BRPL",4
5485,"Prefer Hindi over English BRPL",4
5486,"Mera chat Hindi me hi ho BRPL",4
5487,"Hindi version open karo BRPL",4
5488,"Hindi language set kar do BRPL",4
5489,"Hindi hi best lagegi BRPL",4
5490,"Hindi content please BRPL",4
5491,"muje Hindi me samajhna easy hai BRPL",4
5492,"Hindi mode on krdo BRPL",4
5493,"Swtch to Hindi BRPL",4
5494,"Hndi version dikhana BRPL",4
5495,"Chat Hindi me chaiye BRPL",4
5496,"Hindi language chaiye BRPL",4
5497,"Sirf Hindi me hi baat krni hai BRPL",4
5498,"plz reply in Hindi BRPL",4
5499,"Hndi content dikhao BRPL",4
5500,"muje Hindi me information chahiye BRPL",4
5501,"nglish nahi aati, Hindi me batao BRPL",4
5502,"Hindi mode me continue krdo BRPL",4
5503,"Thoda Hindi me explain krdo BRPL",4
5504,"muje Hindi prefer hai BRPL",4
5505,"Hindi option select krdo BRPL",4
5506,"Chat ko Hindi me convert krdo BRPL",4
5507,"Hindi mode activate krdo BRPL",4
5508,"chage the language to Hindi BRPL",4
5509,"se Hindi throughout BRPL",4
5510,"Hindi format me chaiye BRPL",4
5511,"Hndi me likhna BRPL",4
5512,"Sab kuch Hindi me chaiye BRPL",4
5513,"muje Hindi version pasand hai BRPL",4
5514,"Hindi me guide krdo BRPL",4
5515,"Language Hindi kr do BRPL",4
5516,"Hndi interface dikhao BRPL",4
5517,"Thoda Hindi me type krdo BRPL",4
5518,"Hindi language use krdo BRPL",4
5519,"Chat Hindi me start krdo BRPL",4
5520,"Hindi me continue krte hain BRPL",4
5521,"Hndi me samajh aata hai BRPL",4
5522,"want everything in Hindi BRPL",4
5523,"Hindi me explain kr do BRPL",4
5524,"Cht Hindi me ho BRPL",4
5525,"muje Hindi prefer karni hai BRPL",4
5526,"Hndi mode pe le jao BRPL",4
5527,"Hndi content dikhana BRPL",4
5528,"Sirf Hindi language me reply krdo BRPL",4
5529,"plz Hindi me likh do BRPL",4
5530,"Hindi me continue krdo BRPL",4
5531,"Hindi language pe switch krdo BRPL",4
5532,"muje Hindi samajh me aata hai BRPL",4
5533,"Prfer Hindi over English BRPL",4
5534,"Mra chat Hindi me hi ho BRPL",4
5535,"Hindi version open krdo BRPL",4
5536,"Hindi language set kr do BRPL",4
5537,"Hndi hi best lagegi BRPL",4
5538,"Hindi content plz BRPL",4
5539,"I am a new customer BRPL",7
5540,"Mujhe new connection lena hai BRPL",7
5541,"Main new consumer hu BRPL",7
5542,"Apply karna hai new connection BRPL",7
5543,"Please register me as new consumer BRPL",7
5544,"Mera naya connection apply karo BRPL",7
5545,"I want to apply as a new consumer BRPL",7
5546,"Mujhe new consumer banana hai BRPL",7
5547,"Naya consumer registration karna hai BRPL",7
5548,"Please add me as new consumer BRPL",7
5549,"Mujhe new consumer form chahiye BRPL",7
5550,"How to apply new consumer BRPL",7
5551,"Mujhe new consumer ke documents batana BRPL",7
5552,"I am not registered, new connection chahiye BRPL",7
5553,"New consumer ke liye apply karna hai BRPL",7
5554,"Main new user hu BRPL",7
5555,"BRPL me naya consumer banana hai BRPL",7
5557,"Mujhe BRPL se new connection lena hai BRPL",7
5558,"Please guide for new consumer BRPL",7
5559,"Apply new consumer BRPL",7
5560,"Naya connection ka form do BRPL",7
5561,"Naya consumer registration start karo BRPL",7
5562,"I am applying for a new connection BRPL",7
5563,"Naya consumer apply karne ka tarika batao BRPL",7
5564,"Mujhe consumer ID chahiye BRPL",7
5565,"How to be a new consumer BRPL",7
5566,"BRPL me new consumer kaise bane BRPL",7
5567,"Main naya user hu please register karo BRPL",7
5568,"Naya customer hu BRPL",7
5569,"New consumer process start karo BRPL",7
5570,"Apply kar do new connection BRPL",7
5572,"Main naye consumer ke roop me register karna chahta hu BRPL",7
5573,"Naya customer registration chahiye BRPL",7
5574,"Apply for naya connection BRPL",7
5575,"BRPL naya consumer process kya hai BRPL",7
5577,"Naya consumer registration open karo BRPL",7
5578,"Main BRPL ka new consumer banna chahta hu BRPL",7
5579,"New customer process batana BRPL",7
5580,"I want a fresh connection BRPL",7
5581,"Mujhe new consumer ke liye apply karna hai BRPL",7
5582,"Please register as new user BRPL",7
5583,"Apply for new electricity connection BRPL",7
5584,"BRPL me naya consumer apply karna hai BRPL",7
5585,"Naya connection ka form chahiye BRPL",7
5586,"Mujhe registration karna hai BRPL",7
5587,"BRPL naya consumer application chahiye BRPL",7
5588,"Register me as new consumer BRPL",7
5589,"New consmer BRPL",7
5590,"am a new customer BRPL",7
5591,"muje new connection lena hai BRPL",7
5592,"Main new consmer hu BRPL",7
5593,"Apply krna hai new connection BRPL",7
5594,"plz register me as new consumer BRPL",7
5595,"Mera naya connection apply krdo BRPL",7
5596,"I want to aply as a new consumer BRPL",7
5597,"muje new consumer banana hai BRPL",7
5598,"Naya consumer registration krna hai BRPL",7
5599,"plz add me as new consumer BRPL",7
5600,"muje new consumer form chahiye BRPL",7
5601,"How to aply new consumer BRPL",7
5602,"muje new consumer ke documents batana BRPL",7
5603,"I am not registered, new connection chaiye BRPL",7
5604,"New consumer ke liye apply krna hai BRPL",7
5605,"Min new user hu BRPL",7
5606,"BRPL me naya consmer banana hai BRPL",7
5608,"muje BRPL se new connection lena hai BRPL",7
5609,"plz guide for new consumer BRPL",7
5610,"aply new consumer BRPL",7
5611,"Naya conection ka form do BRPL",7
5612,"Naya consumer registration start krdo BRPL",7
5613,"I am applying for a new conection BRPL",7
5614,"Naya consumer apply krne ka tarika batao BRPL",7
5615,"muje consumer ID chahiye BRPL",7
5616,"How to be a new consmer BRPL",7
5617,"BRPL me new consmer kaise bane BRPL",7
5618,"Main naya user hu please register krdo BRPL",7
5619,"Nya customer hu BRPL",7
5620,"New consumer process start krdo BRPL",7
5621,"Apply kr do new connection BRPL",7
5623,"Main naye consumer ke roop me register krna chahta hu BRPL",7
5624,"Naya customer registration chaiye BRPL",7
5625,"Apply for naya conection BRPL",7
5626,"BRPL naya consmer process kya hai BRPL",7
5628,"Naya consumer registration open krdo BRPL",7
